1 0 1 97
1 0 1 891
1 0 1 260
1 0 1 230
1 0 1 230
1 0 1 1350
1 0 0 1446
1 0 1 1480
1 0 1 1480
1 0 1 1086
1 0 1 396
1 0 1 1295
1 0 1 200
1 0 1 1330
1 0 1 739
1 0 0 117
1 0 1 214
1 0 1 214
1 0 1 1470
1 0 1 632
1 0 0 187
1 0 1 924
1 0 1 823
1 0 1 1054
1 1 1 544
1 1 1 1249
1 1 1 354
1 1 1 518
1 1 1 230
1 1 1 230
1 1 1 705
1 1 1 236
1 1 1 588
1 1 1 1261
1 1 1 1358
1 1 1 1199
1 1 1 301
1 1 1 1438
1 1 1 632
1 1 1 1214
1 1 1 63
0 2 0 128
0 2 0 258
0 2 0 1292
0 2 0 514
0 2 0 914
0 2 0 920
0 2 0 537
0 2 0 1308
0 2 0 928
0 2 0 1444
0 2 0 1457
0 2 0 1320
0 2 0 169
0 2 0 1066
0 2 0 813
0 2 0 1072
0 2 0 456
0 2 0 184
0 2 0 1140
0 2 0 954
0 2 0 61
0 2 0 447
0 2 0 192
0 2 0 1476
0 2 0 967
0 2 0 1352
0 2 0 972
0 2 0 386
0 2 0 642
0 2 0 728
0 2 0 58
0 2 0 226
0 2 0 1125
0 2 0 743
0 2 0 874
0 2 0 363
0 2 0 240
0 2 0 754
0 2 0 628
0 2 0 246
0 2 0 1018
0 2 0 319
0 2 0 508
0 2 0 106
0 2 0 510
0 3 0 1072
0 6 0 1320
0 6 0 1147
0 6 0 202
0 6 1 683
0 6 0 1200
1 7 1 326
1 7 1 1158
1 7 1 1358
1 7 0 1011
1 7 1 56
1 7 0 155
0 8 1 897
0 8 0 1476
0 8 0 1033
0 8 0 171
0 8 1 590
0 8 0 721
0 8 0 1204
0 8 1 565
0 8 0 1078
0 8 1 411
1 11 1 449
1 11 0 1125
1 11 1 326
1 11 1 297
1 11 1 843
1 11 1 1453
1 11 1 1453
1 11 1 271
1 11 1 884
1 11 1 1470
1 11 1 441
1 11 1 90
1 11 1 1247
1 11 1 381
1 11 1 414
1 11 1 414
1 11 1 63
1 13 1 704
1 13 1 1216
1 13 1 1026
1 13 1 795
1 13 1 933
1 13 1 230
1 13 1 230
1 13 1 1480
1 13 1 1193
1 13 1 1006
1 13 1 1359
1 13 1 1384
1 13 1 115
1 13 1 820
1 13 1 214
1 13 1 214
1 13 1 377
1 13 1 1464
1 13 1 308
1 13 1 623
1 13 1 1093
1 13 1 997
0 15 0 128
0 15 0 386
0 15 0 386
0 15 1 260
0 15 0 393
0 15 0 393
0 15 0 906
0 15 0 906
0 15 0 1163
0 15 0 1163
0 15 1 396
0 15 0 642
0 15 0 142
0 15 0 142
0 15 0 792
0 15 0 914
0 15 0 276
0 15 0 919
0 15 0 919
0 15 1 664
0 15 0 380
0 15 0 283
0 15 1 1054
0 15 0 1439
0 15 0 928
0 15 0 1441
0 15 0 677
0 15 0 1446
0 15 0 1200
0 15 0 818
0 15 0 822
0 15 0 951
0 15 0 1467
0 15 0 842
0 15 0 831
0 15 0 1284
0 15 0 1221
0 15 0 451
0 15 0 1092
0 15 0 1092
0 15 0 581
0 15 0 1351
0 15 0 1351
0 15 0 72
0 15 0 1420
0 15 0 1420
0 15 0 1354
0 15 0 332
0 15 0 1485
0 15 0 721
0 15 0 721
0 15 0 211
0 15 0 213
0 15 0 728
0 15 0 601
0 15 0 601
0 15 1 90
0 15 0 987
0 15 0 987
0 15 0 1375
0 15 0 483
0 15 0 483
0 15 0 1154
0 15 0 1154
0 15 1 1384
0 15 0 745
0 15 0 1004
0 15 0 1004
0 15 0 61
0 15 0 1266
0 15 0 883
0 15 0 117
0 15 0 376
0 15 0 633
0 15 0 1343
0 15 0 508
0 16 0 770
0 16 0 777
0 16 0 906
0 16 0 142
0 16 0 915
0 16 0 21
0 16 0 919
0 16 1 623
0 16 1 924
0 16 0 816
0 16 0 1318
0 16 0 171
0 16 0 1327
0 16 0 1200
0 16 0 1200
0 16 0 946
0 16 0 1343
0 16 0 1095
0 16 1 590
0 16 0 721
0 16 0 1246
0 16 0 111
0 16 0 883
0 16 0 883
0 16 0 628
0 16 0 1274
0 17 0 128
0 17 0 1004
0 17 0 171
0 17 0 1033
0 17 0 906
0 17 0 779
0 17 0 386
0 17 0 401
0 17 0 914
0 17 0 836
0 17 0 155
0 17 0 770
0 17 0 770
0 17 0 33
0 17 0 1318
0 17 0 420
0 17 0 806
0 17 0 1095
0 17 0 687
0 17 0 1343
0 17 0 1337
0 17 0 699
0 17 0 699
0 17 0 1469
0 17 0 447
0 17 1 1090
0 17 0 451
0 17 0 451
0 17 0 1476
0 17 0 1476
0 17 0 581
0 17 0 582
0 17 0 1351
0 17 0 1351
0 17 0 72
0 17 0 1460
0 17 0 1101
0 17 0 846
0 17 0 1357
0 17 0 80
0 17 0 721
0 17 0 721
0 17 0 85
0 17 0 642
0 17 0 471
0 17 0 856
0 17 0 601
0 17 0 1114
0 17 0 1467
0 17 0 1446
0 17 0 614
0 17 0 616
0 17 0 1260
0 17 0 494
0 17 1 1384
0 17 0 1163
0 17 0 967
0 17 0 1143
0 17 0 319
0 17 0 319
0 18 0 79
1 19 1 1152
1 19 1 771
1 19 1 778
1 19 1 712
1 19 1 781
1 19 1 418
1 19 1 275
1 19 1 788
1 19 1 664
1 19 1 1322
1 19 1 1181
1 19 1 1314
1 19 1 548
1 19 1 42
1 19 1 1069
1 19 1 46
1 19 1 431
1 19 1 1201
1 19 1 1331
1 19 1 181
1 19 1 438
1 19 1 444
1 19 1 1162
1 19 1 1470
1 19 1 707
1 19 1 200
1 19 1 74
1 19 1 843
1 19 1 461
1 19 1 591
