01 0 10 97
01 0 10 117
01 0 10 187
01 0 10 200
01 0 10 214
01 0 10 230
01 0 01 260
01 0 10 396
01 0 10 632
01 0 10 739
01 0 10 823
01 0 10 891
01 0 10 924
01 0 10 1054
01 0 01 1086
01 0 01 1295
01 0 10 1330
01 0 01 1350
01 0 10 1446
01 0 10 1470
01 0 10 1480
10 97 10 214
10 97 10 230
10 97 10 238
10 97 01 337
10 97 01 597
10 97 01 623
10 97 10 653
10 97 10 659
10 97 10 890
10 97 10 891
10 97 10 1009
10 97 01 1049
10 97 01 1086
10 97 10 1200
10 97 01 1202
10 97 10 1234
10 97 10 1387
10 97 10 1480
10 891 01 921
10 891 10 924
10 891 10 962
10 891 10 1026
10 891 10 1043
10 891 10 1093
10 891 10 1123
10 891 10 1144
10 891 10 1193
10 891 10 1212
10 891 10 1216
10 891 10 1250
10 891 10 1265
10 891 10 1298
10 891 10 1348
10 891 01 1349
10 891 10 1387
10 891 10 1422
10 891 10 1423
10 891 01 1430
10 891 10 1470
10 891 10 1472
01 260 10 278
01 260 01 286
01 260 10 295
01 260 10 326
01 260 01 334
01 260 01 336
01 260 01 337
01 260 10 377
01 260 10 381
01 260 10 389
01 260 01 390
01 260 10 396
01 260 01 399
01 260 10 403
01 260 01 411
01 260 01 412
01 260 10 418
01 260 01 438
01 260 10 440
01 260 01 444
01 260 01 449
01 260 01 461
01 260 01 468
01 260 10 480
01 260 10 486
01 260 10 495
01 260 01 518
01 260 01 536
01 260 01 546
01 260 01 548
01 260 10 554
01 260 01 570
01 260 01 573
01 260 10 586
01 260 01 588
01 260 01 589
01 260 10 590
01 260 01 597
01 260 10 603
01 260 10 621
01 260 01 623
01 260 10 637
01 260 10 644
01 260 10 653
01 260 10 660
01 260 10 664
01 260 10 673
01 260 01 675
01 260 10 682
01 260 10 684
01 260 10 700
01 260 01 702
01 260 10 705
01 260 01 707
01 260 10 711
01 260 01 722
01 260 10 725
01 260 01 733
01 260 01 749
01 260 01 760
01 260 01 762
01 260 10 767
01 260 01 781
01 260 10 782
01 260 10 783
01 260 10 788
01 260 01 800
01 260 01 811
01 260 10 815
01 260 01 817
01 260 10 820
01 260 10 825
01 260 10 826
01 260 10 833
01 260 10 838
01 260 01 843
01 260 01 859
01 260 01 869
01 260 10 871
01 260 10 875
01 260 10 879
01 260 10 881
01 260 10 893
01 260 01 897
01 260 10 909
01 260 10 916
01 260 10 929
01 260 10 933
01 260 10 950
01 260 01 958
01 260 10 1000
