10 0 10 97
10 0 01 117
10 0 10 187
10 0 01 200
10 0 01 214
10 0 01 230
10 0 01 260
10 0 10 396
10 0 01 632
10 0 10 739
10 0 01 823
10 0 10 891
10 0 01 924
10 0 01 1054
10 0 01 1086
10 0 01 1295
10 0 01 1330
10 0 10 1350
10 0 01 1446
10 0 01 1470
10 0 01 1480
10 97 01 214
10 97 01 230
10 97 10 238
10 97 01 337
10 97 01 597
10 97 01 623
10 97 10 653
10 97 10 659
10 97 01 890
10 97 10 891
10 97 10 1009
10 97 10 1049
10 97 01 1086
10 97 10 1200
10 97 10 1202
10 97 01 1234
10 97 10 1387
10 97 01 1480
10 891 10 921
10 891 01 924
10 891 01 962
10 891 10 1026
10 891 01 1043
10 891 01 1093
10 891 01 1123
10 891 01 1144
10 891 10 1193
10 891 01 1212
10 891 01 1216
10 891 01 1250
10 891 10 1265
10 891 01 1298
10 891 01 1348
10 891 10 1349
10 891 10 1387
10 891 10 1422
10 891 10 1423
10 891 10 1430
10 891 01 1470
10 891 01 1472
01 260 01 278
01 260 01 286
01 260 01 295
01 260 01 326
01 260 10 334
01 260 01 336
01 260 01 337
01 260 01 377
01 260 01 381
01 260 01 389
01 260 10 390
01 260 10 396
01 260 01 399
01 260 01 403
01 260 01 411
01 260 01 412
01 260 01 418
01 260 01 438
01 260 01 440
01 260 01 444
01 260 10 449
01 260 10 461
01 260 01 468
01 260 10 480
01 260 01 486
01 260 01 495
01 260 10 518
01 260 01 536
01 260 01 546
01 260 01 548
01 260 01 554
01 260 10 570
01 260 01 573
01 260 01 586
01 260 10 588
01 260 10 589
01 260 01 590
01 260 01 597
01 260 01 603
01 260 01 621
01 260 01 623
01 260 01 637
01 260 01 644
01 260 10 653
01 260 10 660
01 260 01 664
01 260 10 673
01 260 01 675
01 260 01 682
01 260 01 684
01 260 10 700
01 260 01 702
01 260 10 705
01 260 01 707
01 260 01 711
01 260 01 722
01 260 01 725
01 260 01 733
01 260 01 749
01 260 01 760
01 260 01 762
01 260 01 767
01 260 01 781
01 260 01 782
01 260 01 783
01 260 10 788
01 260 01 800
01 260 01 811
01 260 01 815
01 260 01 817
01 260 01 820
01 260 10 825
01 260 01 826
01 260 01 833
01 260 01 838
01 260 01 843
01 260 01 859
01 260 10 869
01 260 01 871
01 260 01 875
01 260 01 879
01 260 10 881
01 260 01 893
01 260 10 897
01 260 01 909
01 260 01 916
01 260 10 929
01 260 01 933
01 260 01 950
01 260 01 958
01 260 10 1000
01 260 01 1001
01 260 01 1007
01 260 01 1013
01 260 10 1033
01 260 01 1054
01 260 01 1069
01 260 01 1083
01 260 01 1086
01 260 10 1088
01 260 01 1090
01 260 10 1100
01 260 01 1118
01 260 01 1124
01 260 10 1125
01 260 01 1128
01 260 01 1133
01 260 01 1142
01 260 01 1152
01 260 01 1194
01 260 10 1199
01 260 01 1201
01 260 01 1206
01 260 01 1210
01 260 01 1214
01 260 01 1226
01 260 01 1234
01 260 10 1237
01 260 01 1241
01 260 10 1244
01 260 01 1249
01 260 01 1250
01 260 10 1261
01 260 10 1275
01 260 01 1293
01 260 01 1295
01 260 01 1301
01 260 10 1314
01 260 01 1318
01 260 01 1322
01 260 10 1333
01 260 01 1334
01 260 10 1340
01 260 01 1347
01 260 10 1353
01 260 01 1357
01 260 01 1360
01 260 01 1371
01 260 01 1384
01 260 01 1389
01 260 10 1414
01 260 01 1436
01 260 01 1438
01 260 01 1441
01 260 10 1453
01 260 10 1463
01 260 10 1464
01 260 10 1467
01 260 01 1470
01 260 01 1478
01 260 01 1487
01 230 01 236
01 230 10 238
01 230 10 241
01 230 01 245
01 230 01 260
01 230 10 269
01 230 01 274
01 230 10 277
01 230 01 278
01 230 01 281
01 230 10 282
01 230 01 293
01 230 01 294
01 230 01 295
01 230 01 296
01 230 01 301
01 230 01 308
01 230 01 312
01 230 01 322
01 230 01 326
01 230 10 334
01 230 01 336
01 230 01 342
01 230 10 350
01 230 10 354
01 230 10 355
01 230 01 356
01 230 10 371
01 230 10 372
01 230 01 377
01 230 10 386
01 230 01 392
01 230 01 395
01 230 01 400
01 230 10 402
01 230 01 403
01 230 01 412
01 230 01 421
01 230 01 431
01 230 01 433
01 230 01 438
01 230 01 440
01 230 01 441
01 230 01 444
01 230 01 457
01 230 01 469
01 230 01 470
01 230 01 473
01 230 01 486
01 230 01 492
01 230 10 500
01 230 10 504
01 230 10 507
01 230 01 509
01 230 10 515
01 230 01 520
01 230 01 532
01 230 01 536
01 230 01 544
01 230 01 548
01 230 10 555
01 230 01 556
01 230 01 557
01 230 01 564
01 230 10 568
01 230 10 570
01 230 10 571
01 230 01 573
01 230 01 586
01 230 10 595
01 230 01 597
01 230 01 603
01 230 10 604
01 230 01 605
01 230 01 610
01 230 01 611
01 230 01 618
01 230 01 621
01 230 01 622
01 230 01 623
01 230 10 624
01 230 10 635
01 230 01 637
01 230 01 638
01 230 01 641
01 230 01 644
01 230 01 646
01 230 01 649
01 230 10 655
01 230 10 658
01 230 01 662
01 230 01 664
01 230 01 670
01 230 10 678
01 230 01 697
01 230 10 700
01 230 01 702
01 230 01 704
01 230 10 705
01 230 10 706
01 230 01 707
01 230 01 709
01 230 10 710
01 230 01 720
01 230 01 725
01 230 01 730
01 230 10 731
01 230 01 733
01 230 01 735
01 230 10 737
01 230 10 739
01 230 01 746
01 230 01 749
01 230 10 750
01 230 10 755
01 230 10 759
01 230 01 762
01 230 10 763
01 230 01 764
01 230 01 767
01 230 01 771
01 230 01 783
01 230 10 788
01 230 10 795
01 230 10 803
01 230 01 814
01 230 01 820
01 230 01 823
01 230 10 828
01 230 10 829
01 230 01 832
01 230 01 843
01 230 10 852
01 230 01 859
01 230 01 860
01 230 01 863
01 230 10 869
01 230 01 870
01 230 01 884
01 230 01 890
01 230 10 891
01 230 01 893
01 230 01 895
01 230 10 897
01 230 01 899
01 230 10 910
01 230 01 917
01 230 10 922
01 230 01 924
01 230 01 930
01 230 01 933
01 230 01 938
01 230 01 950
01 230 01 952
01 230 01 961
01 230 10 968
01 230 01 982
01 230 01 986
01 230 01 991
01 230 01 996
01 230 10 997
01 230 10 998
01 230 01 1007
01 230 01 1013
01 230 01 1022
01 230 10 1025
01 230 10 1026
01 230 01 1029
01 230 10 1030
01 230 01 1039
01 230 10 1046
01 230 10 1049
01 230 10 1051
01 230 10 1056
01 230 10 1057
01 230 01 1069
01 230 01 1083
01 230 10 1085
01 230 01 1086
01 230 01 1087
01 230 10 1088
01 230 10 1100
01 230 10 1104
01 230 10 1108
01 230 01 1117
01 230 10 1119
01 230 01 1121
01 230 01 1123
01 230 01 1124
01 230 01 1128
01 230 01 1133
01 230 01 1139
01 230 01 1142
01 230 01 1144
01 230 01 1150
01 230 01 1152
01 230 01 1162
01 230 10 1165
01 230 10 1178
01 230 01 1183
01 230 10 1193
01 230 01 1194
01 230 10 1196
01 230 10 1199
01 230 01 1201
01 230 10 1202
01 230 10 1207
01 230 01 1212
01 230 01 1214
01 230 01 1216
01 230 10 1225
01 230 01 1234
01 230 10 1236
01 230 10 1237
01 230 01 1241
01 230 01 1242
01 230 10 1248
01 230 01 1249
01 230 01 1250
01 230 10 1257
01 230 10 1259
01 230 10 1261
01 230 10 1267
01 230 01 1288
01 230 01 1293
01 230 01 1298
01 230 01 1301
01 230 10 1302
01 230 10 1305
01 230 01 1313
01 230 10 1314
01 230 01 1322
01 230 10 1325
01 230 01 1331
01 230 10 1333
01 230 01 1348
01 230 10 1358
01 230 10 1364
01 230 01 1367
01 230 10 1377
01 230 10 1382
01 230 10 1386
01 230 10 1387
01 230 01 1399
01 230 01 1402
01 230 01 1406
01 230 01 1407
01 230 01 1408
01 230 10 1411
01 230 01 1415
01 230 10 1422
01 230 10 1423
01 230 10 1430
01 230 01 1436
01 230 01 1438
01 230 01 1456
01 230 01 1459
01 230 10 1464
01 230 01 1472
01 230 01 1475
01 230 10 1477
01 230 01 1479
01 230 01 1480
01 230 01 1487
10 1350 10 1387
10 1350 01 1399
10 1350 10 1411
01 1446 01 1448
01 1446 10 1457
01 1446 10 1458
01 1446 10 1460
01 1446 01 1462
01 1446 10 1467
01 1446 10 1476
01 1446 01 1485
01 1480 01 1488
01 1086 01 1124
01 1086 10 1202
01 1086 01 1214
01 1086 01 1295
01 1086 01 1360
01 1086 01 1399
01 1086 10 1453
10 396 10 402
10 396 01 416
10 396 01 444
10 396 10 456
10 396 10 484
10 396 01 486
10 396 10 505
10 396 10 570
10 396 10 584
10 396 10 588
10 396 01 610
10 396 10 614
10 396 10 630
10 396 01 665
10 396 10 669
10 396 01 670
10 396 01 677
10 396 10 705
10 396 01 711
10 396 10 712
10 396 01 733
10 396 10 766
10 396 01 782
10 396 01 789
10 396 01 809
10 396 01 833
10 396 01 838
10 396 01 843
10 396 01 893
10 396 10 919
10 396 01 930
10 396 01 958
10 396 10 997
10 396 01 1039
10 396 01 1040
10 396 01 1069
10 396 10 1072
10 396 10 1077
10 396 10 1178
10 396 10 1199
10 396 01 1216
10 396 10 1244
10 396 10 1267
10 396 10 1275
10 396 01 1295
10 396 01 1298
10 396 01 1351
10 396 10 1353
10 396 10 1374
10 396 10 1387
10 396 01 1408
10 396 10 1414
10 396 10 1422
10 396 10 1423
10 396 10 1453
10 396 01 1470
10 396 10 1482
10 396 01 1487
01 1295 01 1357
01 1295 10 1358
01 1295 01 1367
01 1295 01 1371
01 1295 10 1374
01 1295 01 1389
01 1295 01 1392
01 1295 01 1415
01 1295 01 1459
01 1295 01 1478
01 1295 01 1480
01 200 01 209
01 200 01 224
01 200 01 230
01 200 01 236
01 200 01 245
01 200 01 251
01 200 01 260
01 200 01 271
01 200 10 277
01 200 01 292
01 200 01 295
01 200 01 308
01 200 01 326
01 200 10 334
01 200 01 336
01 200 01 337
01 200 10 355
01 200 01 377
01 200 01 381
01 200 01 389
01 200 01 414
01 200 01 418
01 200 01 440
01 200 01 444
01 200 10 447
01 200 01 460
01 200 01 462
01 200 01 486
01 200 01 492
01 200 01 509
01 200 01 536
01 200 01 546
01 200 01 573
01 200 10 595
01 200 01 603
01 200 01 621
01 200 01 632
01 200 01 637
01 200 01 641
01 200 01 644
01 200 01 670
01 200 01 682
01 200 01 688
01 200 01 733
01 200 01 746
01 200 01 748
01 200 01 760
01 200 01 767
01 200 01 789
01 200 10 795
01 200 01 811
01 200 01 815
01 200 01 817
01 200 01 820
01 200 01 843
01 200 10 852
01 200 10 869
01 200 10 897
01 200 01 917
01 200 10 929
01 200 01 933
01 200 01 938
01 200 01 950
01 200 10 997
01 200 01 1007
01 200 10 1026
01 200 01 1029
01 200 01 1054
01 200 01 1069
01 200 01 1087
01 200 10 1088
01 200 01 1090
01 200 01 1117
01 200 01 1128
01 200 01 1139
01 200 01 1194
01 200 01 1201
01 200 01 1206
01 200 01 1214
01 200 01 1224
01 200 01 1234
01 200 10 1237
01 200 01 1241
01 200 10 1244
01 200 01 1247
01 200 01 1250
01 200 01 1293
01 200 01 1303
01 200 01 1331
01 200 01 1336
01 200 01 1347
01 200 10 1353
01 200 10 1358
01 200 01 1371
01 200 01 1384
01 200 01 1389
01 200 01 1392
01 200 01 1407
01 200 10 1453
01 200 10 1463
01 200 01 1470
01 200 01 1478
01 200 01 1480
01 1330 10 1362
01 1330 01 1389
10 739 01 762
10 739 01 783
10 739 10 891
10 739 01 924
10 739 01 1093
10 739 01 1235
10 739 01 1293
10 739 01 1330
10 739 01 1384
01 117 10 128
01 117 10 140
01 117 01 142
01 117 10 145
01 117 10 149
01 117 01 152
01 117 01 163
01 117 10 169
01 117 01 181
01 117 10 184
01 117 01 202
01 117 01 208
01 117 10 213
01 117 10 226
01 117 01 236
01 117 10 240
01 117 10 249
01 117 01 253
01 117 01 283
01 117 10 307
01 117 10 319
01 117 10 323
01 117 10 340
01 117 10 367
01 117 01 383
01 117 01 392
01 117 01 411
01 117 10 427
01 117 10 429
01 117 01 435
01 117 01 444
01 117 10 453
01 117 10 456
01 117 01 508
01 117 01 512
01 117 01 539
01 117 01 546
01 117 10 563
01 117 10 581
01 117 10 582
01 117 10 589
01 117 01 590
01 117 01 600
01 117 10 614
01 117 10 633
01 117 01 642
01 117 01 644
01 117 10 661
01 117 01 664
01 117 01 676
01 117 01 677
01 117 01 680
01 117 01 682
01 117 10 721
01 117 01 724
01 117 01 779
01 117 01 789
01 117 10 792
01 117 01 817
01 117 01 831
01 117 01 835
01 117 10 836
01 117 01 851
01 117 10 854
01 117 01 871
01 117 10 881
01 117 10 887
01 117 10 906
01 117 10 914
01 117 01 923
01 117 01 924
01 117 10 928
01 117 10 942
01 117 10 946
01 117 10 1000
01 117 10 1002
01 117 10 1033
01 117 01 1034
01 117 10 1045
01 117 10 1050
01 117 01 1054
01 117 01 1069
01 117 01 1090
01 117 10 1100
01 117 01 1118
01 117 10 1125
01 117 10 1138
01 117 10 1143
01 117 10 1163
01 117 01 1164
01 117 01 1171
01 117 10 1179
01 117 10 1200
01 117 01 1210
01 117 10 1221
01 117 10 1225
01 117 01 1228
01 117 01 1243
01 117 10 1253
01 117 10 1306
01 117 10 1310
01 117 01 1347
01 117 01 1351
01 117 10 1355
